,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,TYPHOON NAME,CLASS,LAT,LON,CENTRAL PRESSURE,MAX WINDSPEED,50KT MAJORAXIS DIRECTION,50KT MAJORAXIS,50KT MINORAXIS,30KT MAJORAXIS DIRECTION,30KT MAJORAXIS,30KT MINORAXIS,LANDING,Datetime,unixtime
0,2023,4,19,0,2301,SANVU,2,3.5,159.6,1008,0,0,0,0,0,0,0,0,2023-04-19 00:00:00,1681862400
1,2023,4,19,6,2301,SANVU,2,4.3,159.1,1004,0,0,0,0,0,0,0,0,2023-04-19 06:00:00,1681884000
2,2023,4,19,12,2301,SANVU,2,5.3,158.7,1008,0,0,0,0,0,0,0,0,2023-04-19 12:00:00,1681905600
3,2023,4,19,18,2301,SANVU,2,6.9,158.0,1004,0,0,0,0,0,0,0,0,2023-04-19 18:00:00,1681927200
4,2023,4,20,0,2301,SANVU,2,8.1,157.8,1006,0,0,0,0,0,0,0,0,2023-04-20 00:00:00,1681948800
5,2023,4,20,6,2301,SANVU,2,9.1,157.1,1002,0,0,0,0,0,0,0,0,2023-04-20 06:00:00,1681970400
6,2023,4,20,12,2301,SANVU,3,9.6,156.6,1000,35,0,0,0,1,120,90,0,2023-04-20 12:00:00,1681992000
7,2023,4,20,18,2301,SANVU,3,9.9,156.3,998,40,0,0,0,1,120,90,0,2023-04-20 18:00:00,1682013600
8,2023,4,21,0,2301,SANVU,3,10.1,156.0,998,40,0,0,0,1,120,90,0,2023-04-21 00:00:00,1682035200
9,2023,4,21,6,2301,SANVU,3,10.3,155.7,996,45,0,0,0,1,120,90,0,2023-04-21 06:00:00,1682056800
10,2023,4,21,12,2301,SANVU,3,10.4,155.3,1000,40,0,0,0,1,120,90,0,2023-04-21 12:00:00,1682078400
11,2023,4,21,18,2301,SANVU,3,10.4,154.5,1002,35,0,0,0,1,120,90,0,2023-04-21 18:00:00,1682100000
12,2023,4,22,0,2301,SANVU,2,10.3,153.8,1006,0,0,0,0,0,0,0,0,2023-04-22 00:00:00,1682121600
13,2023,4,22,6,2301,SANVU,2,10.3,153.1,1004,0,0,0,0,0,0,0,0,2023-04-22 06:00:00,1682143200
14,2023,5,19,18,2302,MAWAR,2,6.1,149.6,1004,0,0,0,0,0,0,0,0,2023-05-19 18:00:00,1684519200
15,2023,5,20,0,2302,MAWAR,2,6.1,149.4,1004,0,0,0,0,0,0,0,0,2023-05-20 00:00:00,1684540800
16,2023,5,20,6,2302,MAWAR,2,6.1,149.2,1004,0,0,0,0,0,0,0,0,2023-05-20 06:00:00,1684562400
17,2023,5,20,12,2302,MAWAR,3,6.2,149.1,1000,35,0,0,0,9,180,180,0,2023-05-20 12:00:00,1684584000
18,2023,5,20,18,2302,MAWAR,3,6.6,149.0,994,45,0,0,0,9,180,180,0,2023-05-20 18:00:00,1684605600
19,2023,5,21,0,2302,MAWAR,4,7.0,148.7,992,50,0,0,0,9,180,180,0,2023-05-21 00:00:00,1684627200
20,2023,5,21,6,2302,MAWAR,4,7.3,148.4,992,50,0,0,0,9,180,180,0,2023-05-21 06:00:00,1684648800
21,2023,5,21,12,2302,MAWAR,4,7.6,147.9,990,55,9,20,20,9,180,180,0,2023-05-21 12:00:00,1684670400
22,2023,5,21,18,2302,MAWAR,5,7.9,147.6,980,65,9,20,20,9,180,180,0,2023-05-21 18:00:00,1684692000
23,2023,5,22,0,2302,MAWAR,5,8.6,147.3,980,65,9,30,30,9,180,180,0,2023-05-22 00:00:00,1684713600
24,2023,5,22,6,2302,MAWAR,5,9.2,147.1,975,70,9,30,30,9,180,180,0,2023-05-22 06:00:00,1684735200
25,2023,5,22,12,2302,MAWAR,5,9.8,146.9,970,75,9,30,30,9,180,180,0,2023-05-22 12:00:00,1684756800
26,2023,5,22,18,2302,MAWAR,5,10.5,146.9,940,95,9,65,65,9,180,180,0,2023-05-22 18:00:00,1684778400
27,2023,5,23,0,2302,MAWAR,5,11.2,146.9,940,95,9,65,65,9,180,180,0,2023-05-23 00:00:00,1684800000
28,2023,5,23,6,2302,MAWAR,5,11.8,146.5,920,105,9,80,80,9,180,180,0,2023-05-23 06:00:00,1684821600
29,2023,5,23,12,2302,MAWAR,5,12.2,146.0,920,105,9,80,80,9,180,180,0,2023-05-23 12:00:00,1684843200
30,2023,5,23,18,2302,MAWAR,5,12.5,145.7,920,105,9,80,80,9,180,180,0,2023-05-23 18:00:00,1684864800
31,2023,5,24,0,2302,MAWAR,5,13.1,145.5,935,95,9,80,80,1,180,150,0,2023-05-24 00:00:00,1684886400
32,2023,5,24,6,2302,MAWAR,5,13.6,145.2,935,95,9,80,80,1,180,150,0,2023-05-24 06:00:00,1684908000
33,2023,5,24,12,2302,MAWAR,5,13.8,144.7,935,95,9,80,80,1,180,150,0,2023-05-24 12:00:00,1684929600
34,2023,5,24,18,2302,MAWAR,5,14.1,144.1,935,95,9,80,80,1,180,150,0,2023-05-24 18:00:00,1684951200
35,2023,5,25,0,2302,MAWAR,5,14.2,143.5,925,100,9,90,90,1,240,180,0,2023-05-25 00:00:00,1684972800
36,2023,5,25,6,2302,MAWAR,5,14.6,142.8,905,110,9,100,100,1,240,180,0,2023-05-25 06:00:00,1684994400
37,2023,5,25,12,2302,MAWAR,5,14.8,141.5,900,115,9,100,100,1,270,180,0,2023-05-25 12:00:00,1685016000
38,2023,5,25,18,2302,MAWAR,5,14.9,140.4,900,115,9,100,100,1,270,180,0,2023-05-25 18:00:00,1685037600
39,2023,5,26,0,2302,MAWAR,5,15.1,139.2,900,115,9,100,100,1,270,240,0,2023-05-26 00:00:00,1685059200
40,2023,5,26,6,2302,MAWAR,5,15.4,137.9,900,115,9,100,100,1,270,240,0,2023-05-26 06:00:00,1685080800
41,2023,5,26,12,2302,MAWAR,5,15.7,136.5,900,115,9,100,100,1,300,240,0,2023-05-26 12:00:00,1685102400
42,2023,5,26,18,2302,MAWAR,5,16.0,134.9,900,115,9,100,100,1,300,240,0,2023-05-26 18:00:00,1685124000
43,2023,5,27,0,2302,MAWAR,5,16.4,133.5,910,105,1,120,100,1,375,300,0,2023-05-27 00:00:00,1685145600
44,2023,5,27,6,2302,MAWAR,5,16.6,132.2,925,95,1,130,90,1,375,300,0,2023-05-27 06:00:00,1685167200
45,2023,5,27,12,2302,MAWAR,5,16.8,130.9,945,85,1,130,90,1,375,300,0,2023-05-27 12:00:00,1685188800
46,2023,5,27,18,2302,MAWAR,5,17.1,129.7,945,85,1,130,90,1,375,300,0,2023-05-27 18:00:00,1685210400
47,2023,5,28,0,2302,MAWAR,5,17.2,128.7,945,85,1,130,90,1,425,325,0,2023-05-28 00:00:00,1685232000
48,2023,5,28,6,2302,MAWAR,5,17.6,127.9,945,85,1,120,80,1,425,325,0,2023-05-28 06:00:00,1685253600
49,2023,5,28,12,2302,MAWAR,5,18.0,127.4,945,85,2,120,80,2,425,325,0,2023-05-28 12:00:00,1685275200
50,2023,5,28,18,2302,MAWAR,5,18.6,126.7,945,85,2,120,80,2,425,325,0,2023-05-28 18:00:00,1685296800
51,2023,5,29,0,2302,MAWAR,5,19.0,126.2,945,85,2,120,80,2,425,300,0,2023-05-29 00:00:00,1685318400
52,2023,5,29,6,2302,MAWAR,5,19.4,125.8,945,85,2,120,80,2,425,300,0,2023-05-29 06:00:00,1685340000
53,2023,5,29,12,2302,MAWAR,5,19.7,125.6,945,85,3,120,80,3,400,300,0,2023-05-29 12:00:00,1685361600
54,2023,5,29,18,2302,MAWAR,5,20.1,125.4,945,85,3,120,80,3,400,300,0,2023-05-29 18:00:00,1685383200
55,2023,5,30,0,2302,MAWAR,5,20.3,125.1,950,80,3,120,80,3,400,270,0,2023-05-30 00:00:00,1685404800
56,2023,5,30,6,2302,MAWAR,5,20.6,125.0,950,80,3,120,80,3,400,270,0,2023-05-30 06:00:00,1685426400
57,2023,5,30,12,2302,MAWAR,5,20.8,125.0,955,70,3,100,70,3,375,240,0,2023-05-30 12:00:00,1685448000
58,2023,5,30,18,2302,MAWAR,5,21.2,125.0,955,70,3,100,70,3,375,240,0,2023-05-30 18:00:00,1685469600
59,2023,5,31,0,2302,MAWAR,5,21.4,125.1,955,70,3,100,70,3,375,240,0,2023-05-31 00:00:00,1685491200
60,2023,5,31,6,2302,MAWAR,5,22.2,125.3,960,65,3,100,70,3,375,240,0,2023-05-31 06:00:00,1685512800
62,2023,5,31,12,2302,MAWAR,5,22.7,125.4,960,65,3,100,60,3,375,240,0,2023-05-31 12:00:00,1685534400
64,2023,5,31,18,2302,MAWAR,4,23.6,125.6,965,60,2,90,60,3,375,240,0,2023-05-31 18:00:00,1685556000
