"",YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,TYPHOON NAME,CLASS,LAT,LON,CENTRAL PRESSURE,MAX WINDSPEED,50KT MAJORAXIS DIRECTION,50KT MAJORAXIS,50KT MINORAXIS,30KT MAJORAXIS DIRECTION,30KT MAJORAXIS,30KT MINORAXIS,LANDING,Datetime,unixtime
622,2023,10,8,0,2315,BOLAVEN,3,9.8,152.8,1000,35,0,0,0,9,120,120,0,2023-10-08 00:00:00,1696723200
623,2023,10,8,6,2315,BOLAVEN,3,9.8,152.3,998,40,0,0,0,9,120,120,0,2023-10-08 06:00:00,1696744800
624,2023,10,8,12,2315,BOLAVEN,3,9.9,151.6,996,45,0,0,0,9,200,200,0,2023-10-08 12:00:00,1696766400
625,2023,10,8,18,2315,BOLAVEN,4,10.1,150.8,992,50,0,0,0,9,240,240,0,2023-10-08 18:00:00,1696788000
626,2023,10,9,0,2315,BOLAVEN,4,10.5,150.1,990,55,9,20,20,9,270,270,0,2023-10-09 00:00:00,1696809600
627,2023,10,9,6,2315,BOLAVEN,4,11.1,149.3,990,55,9,20,20,9,270,270,0,2023-10-09 06:00:00,1696831200
628,2023,10,9,12,2315,BOLAVEN,4,11.7,148.6,990,55,9,20,20,9,270,270,0,2023-10-09 12:00:00,1696852800
629,2023,10,9,18,2315,BOLAVEN,4,12.7,147.7,985,60,9,25,25,2,270,240,0,2023-10-09 18:00:00,1696874400
630,2023,10,10,0,2315,BOLAVEN,5,13.7,146.6,980,65,9,25,25,2,300,210,0,2023-10-10 00:00:00,1696896000
631,2023,10,10,6,2315,BOLAVEN,5,14.4,145.7,975,70,9,30,30,2,300,210,0,2023-10-10 06:00:00,1696917600
632,2023,10,10,12,2315,BOLAVEN,5,15.1,144.9,970,75,9,30,30,2,300,210,0,2023-10-10 12:00:00,1696939200
633,2023,10,10,18,2315,BOLAVEN,5,16.0,144.5,955,85,9,40,40,2,300,210,0,2023-10-10 18:00:00,1696960800
634,2023,10,11,0,2315,BOLAVEN,5,17.1,144.0,935,100,9,55,55,2,300,210,0,2023-10-11 00:00:00,1696982400
635,2023,10,11,6,2315,BOLAVEN,5,18.2,143.4,910,110,9,60,60,2,300,210,0,2023-10-11 06:00:00,1697004000
636,2023,10,11,12,2315,BOLAVEN,5,18.9,143.0,905,115,9,65,65,2,300,210,0,2023-10-11 12:00:00,1697025600
637,2023,10,11,18,2315,BOLAVEN,5,19.7,142.8,905,115,9,65,65,2,300,210,0,2023-10-11 18:00:00,1697047200
638,2023,10,12,0,2315,BOLAVEN,5,20.6,142.9,905,115,9,65,65,3,300,240,0,2023-10-12 00:00:00,1697068800
639,2023,10,12,6,2315,BOLAVEN,5,21.8,143.4,905,115,9,75,75,3,300,240,0,2023-10-12 06:00:00,1697090400
640,2023,10,12,12,2315,BOLAVEN,5,22.7,144.3,905,115,9,110,110,3,300,240,0,2023-10-12 12:00:00,1697112000
641,2023,10,12,18,2315,BOLAVEN,5,24.0,145.4,920,105,9,110,110,3,350,240,0,2023-10-12 18:00:00,1697133600
642,2023,10,13,0,2315,BOLAVEN,5,25.5,146.9,925,100,3,140,110,3,350,240,0,2023-10-13 00:00:00,1697155200
643,2023,10,13,6,2315,BOLAVEN,5,27.2,148.7,935,95,3,140,110,3,400,240,0,2023-10-13 06:00:00,1697176800
644,2023,10,13,12,2315,BOLAVEN,5,29.2,151.0,935,90,3,140,110,3,400,240,0,2023-10-13 12:00:00,1697198400
645,2023,10,13,18,2315,BOLAVEN,5,31.3,153.5,945,85,3,140,110,3,400,240,0,2023-10-13 18:00:00,1697220000
646,2023,10,14,0,2315,BOLAVEN,5,34.1,156.6,950,80,3,180,120,3,400,240,0,2023-10-14 00:00:00,1697241600
647,2023,10,14,6,2315,BOLAVEN,5,37.1,160.2,950,75,2,200,120,3,400,300,0,2023-10-14 06:00:00,1697263200
648,2023,10,14,12,2315,BOLAVEN,6,40.2,164.6,950,0,0,0,0,0,0,0,0,2023-10-14 12:00:00,1697284800
649,2023,10,14,18,2315,BOLAVEN,6,42.9,168.0,950,0,0,0,0,0,0,0,0,2023-10-14 18:00:00,1697306400
650,2023,10,15,0,2315,BOLAVEN,6,44.3,170.8,952,0,0,0,0,0,0,0,0,2023-10-15 00:00:00,1697328000
651,2023,10,15,6,2315,BOLAVEN,6,44.7,174.9,954,0,0,0,0,0,0,0,0,2023-10-15 06:00:00,1697349600
652,2023,10,15,12,2315,BOLAVEN,6,45.1,179.2,956,0,0,0,0,0,0,0,0,2023-10-15 12:00:00,1697371200
653,2023,10,15,18,2315,BOLAVEN,6,45.3,183.4,956,0,0,0,0,0,0,0,0,2023-10-15 18:00:00,1697392800
