"",Unnamed: 0,DATA NUMBER,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,TYPHOON NAME,CLASS,LAT,LON,CENTRAL PRESSURE,MAX WINDSPEED,50KT MAJORAXIS DIRECTION,50KT MAJORAXIS,50KT MINORAXIS,30KT MAJORAXIS DIRECTION,30KT MAJORAXIS,30KT MINORAXIS,LANDING,Datetime,unixtime
141,141,141,2014,6,15,18,1407,HAGIBIS,2,23.7,116.3,998,0,0,0,0,0,0,0,0,2014-06-15 18:00:00,1402855200
142,142,142,2014,6,16,0,1407,HAGIBIS,2,24.3,116.5,1000,0,0,0,0,0,0,0,0,2014-06-16 00:00:00,1402876800
143,143,143,2014,6,16,6,1407,HAGIBIS,2,25.5,117.6,1000,0,0,0,0,0,0,0,0,2014-06-16 06:00:00,1402898400
144,144,144,2014,6,16,12,1407,HAGIBIS,2,25.9,118.7,1000,0,0,0,0,0,0,0,0,2014-06-16 12:00:00,1402920000
145,145,145,2014,6,16,18,1407,HAGIBIS,2,26.4,120.5,1000,0,0,0,0,0,0,0,0,2014-06-16 18:00:00,1402941600
146,146,146,2014,6,17,0,1407,HAGIBIS,3,27.4,122.6,998,40,0,0,0,5,120,70,0,2014-06-17 00:00:00,1402963200
147,147,147,2014,6,17,6,1407,HAGIBIS,3,28.5,125.7,996,40,0,0,0,5,120,70,0,2014-06-17 06:00:00,1402984800
148,148,148,2014,6,17,12,1407,HAGIBIS,2,29.2,130.0,1000,0,0,0,0,0,0,0,0,2014-06-17 12:00:00,1403006400
149,149,149,2014,6,17,18,1407,HAGIBIS,6,31.0,133.0,996,0,0,0,0,0,0,0,0,2014-06-17 18:00:00,1403028000
150,150,150,2014,6,18,0,1407,HAGIBIS,6,31.0,137.2,996,0,0,0,0,0,0,0,0,2014-06-18 00:00:00,1403049600
151,151,151,2014,6,18,6,1407,HAGIBIS,6,31.4,140.7,994,0,0,0,0,0,0,0,0,2014-06-18 06:00:00,1403071200
152,152,152,2014,6,18,12,1407,HAGIBIS,6,31.9,142.9,994,0,0,0,0,0,0,0,0,2014-06-18 12:00:00,1403092800
153,153,153,2014,6,18,18,1407,HAGIBIS,6,32.2,145.2,990,0,0,0,0,0,0,0,0,2014-06-18 18:00:00,1403114400
154,154,154,2014,6,19,0,1407,HAGIBIS,6,32.8,148.0,990,0,0,0,0,0,0,0,0,2014-06-19 00:00:00,1403136000
155,155,155,2014,6,19,6,1407,HAGIBIS,6,33.0,150.5,988,0,0,0,0,0,0,0,0,2014-06-19 06:00:00,1403157600
156,156,156,2014,6,19,12,1407,HAGIBIS,6,32.9,152.3,992,0,0,0,0,0,0,0,0,2014-06-19 12:00:00,1403179200
157,157,157,2014,6,19,18,1407,HAGIBIS,6,33.0,154.1,994,0,0,0,0,0,0,0,0,2014-06-19 18:00:00,1403200800
158,158,158,2014,6,20,0,1407,HAGIBIS,6,33.4,156.3,996,0,0,0,0,0,0,0,0,2014-06-20 00:00:00,1403222400
159,159,159,2014,6,20,6,1407,HAGIBIS,6,34.1,158.7,1000,0,0,0,0,0,0,0,0,2014-06-20 06:00:00,1403244000
160,160,160,2014,6,20,12,1407,HAGIBIS,6,35.0,160.4,1002,0,0,0,0,0,0,0,0,2014-06-20 12:00:00,1403265600
161,161,161,2014,6,20,18,1407,HAGIBIS,6,35.7,161.8,1004,0,0,0,0,0,0,0,0,2014-06-20 18:00:00,1403287200
162,162,162,2014,6,21,0,1407,HAGIBIS,6,36.7,163.2,1004,0,0,0,0,0,0,0,0,2014-06-21 00:00:00,1403308800
163,163,163,2014,6,21,6,1407,HAGIBIS,6,37.7,164.8,1004,0,0,0,0,0,0,0,0,2014-06-21 06:00:00,1403330400
164,164,164,2014,6,21,12,1407,HAGIBIS,6,38.7,166.4,1006,0,0,0,0,0,0,0,0,2014-06-21 12:00:00,1403352000
165,165,165,2014,6,21,18,1407,HAGIBIS,6,39.6,169.3,1008,0,0,0,0,0,0,0,0,2014-06-21 18:00:00,1403373600
166,166,166,2014,6,22,0,1407,HAGIBIS,6,40.4,172.2,1006,0,0,0,0,0,0,0,0,2014-06-22 00:00:00,1403395200
167,167,167,2014,6,22,6,1407,HAGIBIS,6,41.6,175.2,1004,0,0,0,0,0,0,0,0,2014-06-22 06:00:00,1403416800
168,168,168,2014,6,22,12,1407,HAGIBIS,6,42.9,177.0,1004,0,0,0,0,0,0,0,0,2014-06-22 12:00:00,1403438400
169,169,169,2014,6,22,18,1407,HAGIBIS,6,43.6,178.9,1004,0,0,0,0,0,0,0,0,2014-06-22 18:00:00,1403460000
170,170,170,2014,6,23,0,1407,HAGIBIS,6,43.8,183.2,1004,0,0,0,0,0,0,0,0,2014-06-23 00:00:00,1403481600
171,171,171,2014,7,2,12,1408,NEOGURI,2,8.4,146.8,1006,0,0,0,0,0,0,0,0,2014-07-02 12:00:00,1404302400
172,172,172,2014,7,2,18,1408,NEOGURI,2,8.9,146.0,1004,0,0,0,0,0,0,0,0,2014-07-02 18:00:00,1404324000
173,173,173,2014,7,3,0,1408,NEOGURI,2,9.2,145.6,1004,0,0,0,0,0,0,0,0,2014-07-03 00:00:00,1404345600
174,174,174,2014,7,3,6,1408,NEOGURI,2,9.6,144.8,1004,0,0,0,0,0,0,0,0,2014-07-03 06:00:00,1404367200
175,175,175,2014,7,3,12,1408,NEOGURI,2,10.4,144.1,1002,0,0,0,0,0,0,0,0,2014-07-03 12:00:00,1404388800
176,176,176,2014,7,3,18,1408,NEOGURI,3,11.4,143.3,1000,35,0,0,0,3,240,180,0,2014-07-03 18:00:00,1404410400
177,177,177,2014,7,4,0,1408,NEOGURI,3,12.0,142.6,996,40,0,0,0,3,240,180,0,2014-07-04 00:00:00,1404432000
178,178,178,2014,7,4,6,1408,NEOGURI,3,13.0,141.3,990,45,0,0,0,3,240,180,0,2014-07-04 06:00:00,1404453600
179,179,179,2014,7,4,12,1408,NEOGURI,5,14.0,140.5,975,65,9,70,70,3,240,180,0,2014-07-04 12:00:00,1404475200
180,180,180,2014,7,4,18,1408,NEOGURI,5,14.5,139.1,970,70,9,70,70,3,240,180,0,2014-07-04 18:00:00,1404496800
181,181,181,2014,7,5,0,1408,NEOGURI,5,15.2,138.3,965,75,9,80,80,3,270,220,0,2014-07-05 00:00:00,1404518400
182,182,182,2014,7,5,6,1408,NEOGURI,5,16.0,137.0,955,80,9,80,80,3,270,220,0,2014-07-05 06:00:00,1404540000
183,183,183,2014,7,5,12,1408,NEOGURI,5,16.7,136.0,945,85,9,90,90,4,350,210,0,2014-07-05 12:00:00,1404561600
184,184,184,2014,7,5,18,1408,NEOGURI,5,17.4,134.5,945,85,9,90,90,4,350,210,0,2014-07-05 18:00:00,1404583200
185,185,185,2014,7,6,0,1408,NEOGURI,5,18.0,133.0,935,95,9,100,100,4,350,240,0,2014-07-06 00:00:00,1404604800
186,186,186,2014,7,6,6,1408,NEOGURI,5,18.4,131.5,935,95,9,100,100,3,350,240,0,2014-07-06 06:00:00,1404626400
187,187,187,2014,7,6,12,1408,NEOGURI,5,18.9,130.3,935,95,9,100,100,3,375,240,0,2014-07-06 12:00:00,1404648000
188,188,188,2014,7,6,18,1408,NEOGURI,5,19.7,129.1,930,100,9,110,110,3,375,240,0,2014-07-06 18:00:00,1404669600
189,189,189,2014,7,7,0,1408,NEOGURI,5,20.4,128.3,930,100,9,110,110,3,375,240,0,2014-07-07 00:00:00,1404691200
190,190,190,2014,7,7,6,1408,NEOGURI,5,21.6,127.3,935,95,9,110,110,3,375,240,0,2014-07-07 06:00:00,1404712800
191,191,192,2014,7,7,12,1408,NEOGURI,5,22.3,126.8,940,90,3,140,110,3,375,240,0,2014-07-07 12:00:00,1404734400
192,192,194,2014,7,7,18,1408,NEOGURI,5,23.7,126.2,940,90,3,140,110,3,375,240,0,2014-07-07 18:00:00,1404756000
193,193,196,2014,7,8,0,1408,NEOGURI,5,25.0,126.1,940,90,2,140,100,2,375,240,0,2014-07-08 00:00:00,1404777600
194,194,198,2014,7,8,6,1408,NEOGURI,5,26.5,125.7,945,85,2,170,80,2,375,240,0,2014-07-08 06:00:00,1404799200
195,195,200,2014,7,8,12,1408,NEOGURI,5,27.7,125.7,945,85,2,170,80,3,375,240,0,2014-07-08 12:00:00,1404820800
196,196,202,2014,7,8,18,1408,NEOGURI,5,28.9,125.8,955,75,2,170,80,3,375,240,0,2014-07-08 18:00:00,1404842400
197,197,204,2014,7,9,0,1408,NEOGURI,5,30.4,126.2,965,70,2,120,60,2,350,210,0,2014-07-09 00:00:00,1404864000
198,198,206,2014,7,9,6,1408,NEOGURI,4,31.4,126.9,970,60,2,120,50,2,325,210,0,2014-07-09 06:00:00,1404885600
199,199,208,2014,7,9,12,1408,NEOGURI,4,31.7,127.6,970,55,2,120,40,2,325,210,0,2014-07-09 12:00:00,1404907200
200,200,210,2014,7,9,18,1408,NEOGURI,4,32.1,129.2,975,50,0,0,0,3,325,210,0,2014-07-09 18:00:00,1404928800
201,201,212,2014,7,10,0,1408,NEOGURI,4,32.1,131.5,985,50,0,0,0,3,325,210,0,2014-07-10 00:00:00,1404950400
202,202,214,2014,7,10,6,1408,NEOGURI,4,33.0,134.3,985,50,0,0,0,3,325,210,0,2014-07-10 06:00:00,1404972000
203,203,216,2014,7,10,12,1408,NEOGURI,4,33.8,136.8,990,50,0,0,0,4,325,180,0,2014-07-10 12:00:00,1404993600
204,204,219,2014,7,10,18,1408,NEOGURI,3,34.7,139.1,990,45,0,0,0,4,325,180,0,2014-07-10 18:00:00,1405015200
205,205,222,2014,7,11,0,1408,NEOGURI,6,37.0,142.0,990,0,0,0,0,0,0,0,0,2014-07-11 00:00:00,1405036800
206,206,223,2014,7,11,6,1408,NEOGURI,6,38.0,142.9,990,0,0,0,0,0,0,0,0,2014-07-11 06:00:00,1405058400
207,207,224,2014,7,11,12,1408,NEOGURI,6,39.8,145.5,992,0,0,0,0,0,0,0,0,2014-07-11 12:00:00,1405080000
208,208,225,2014,7,11,18,1408,NEOGURI,6,43.2,147.8,992,0,0,0,0,0,0,0,0,2014-07-11 18:00:00,1405101600
209,209,226,2014,7,12,0,1408,NEOGURI,6,46.2,147.7,992,0,0,0,0,0,0,0,0,2014-07-12 00:00:00,1405123200
210,210,227,2014,7,12,6,1408,NEOGURI,6,49.3,147.2,992,0,0,0,0,0,0,0,0,2014-07-12 06:00:00,1405144800
211,211,228,2014,7,12,12,1408,NEOGURI,6,50.2,148.4,994,0,0,0,0,0,0,0,0,2014-07-12 12:00:00,1405166400
212,212,229,2014,7,12,18,1408,NEOGURI,6,51.2,148.8,994,0,0,0,0,0,0,0,0,2014-07-12 18:00:00,1405188000
213,213,230,2014,7,13,0,1408,NEOGURI,6,52.4,149.5,996,0,0,0,0,0,0,0,0,2014-07-13 00:00:00,1405209600
214,214,231,2014,7,13,6,1408,NEOGURI,6,53.7,149.5,996,0,0,0,0,0,0,0,0,2014-07-13 06:00:00,1405231200
259,259,276,2014,7,16,6,1410,MATMO,2,10.0,136.8,1006,0,0,0,0,0,0,0,0,2014-07-16 06:00:00,1405490400
260,260,277,2014,7,16,12,1410,MATMO,2,9.8,136.6,1008,0,0,0,0,0,0,0,0,2014-07-16 12:00:00,1405512000
261,261,278,2014,7,16,18,1410,MATMO,2,9.7,136.2,1006,0,0,0,0,0,0,0,0,2014-07-16 18:00:00,1405533600
262,262,279,2014,7,17,0,1410,MATMO,2,9.7,135.9,1006,0,0,0,0,0,0,0,0,2014-07-17 00:00:00,1405555200
263,263,280,2014,7,17,6,1410,MATMO,2,10.0,135.6,1006,0,0,0,0,0,0,0,0,2014-07-17 06:00:00,1405576800
264,264,281,2014,7,17,12,1410,MATMO,3,10.1,135.4,1004,35,0,0,0,3,100,60,0,2014-07-17 12:00:00,1405598400
265,265,282,2014,7,17,18,1410,MATMO,3,10.4,135.1,1000,40,0,0,0,3,120,60,0,2014-07-17 18:00:00,1405620000
266,266,283,2014,7,18,0,1410,MATMO,3,10.5,134.8,1000,40,0,0,0,3,120,60,0,2014-07-18 00:00:00,1405641600
267,267,284,2014,7,18,6,1410,MATMO,3,10.6,133.9,996,45,0,0,0,3,120,80,0,2014-07-18 06:00:00,1405663200
268,268,285,2014,7,18,12,1410,MATMO,3,10.6,133.1,996,45,0,0,0,3,120,80,0,2014-07-18 12:00:00,1405684800
269,269,286,2014,7,18,18,1410,MATMO,4,10.9,132.3,990,50,0,0,0,3,140,80,0,2014-07-18 18:00:00,1405706400
270,270,287,2014,7,19,0,1410,MATMO,4,10.9,131.5,985,55,9,30,30,3,150,100,0,2014-07-19 00:00:00,1405728000
271,271,288,2014,7,19,6,1410,MATMO,4,11.1,130.9,980,60,9,60,60,3,150,100,0,2014-07-19 06:00:00,1405749600
272,272,289,2014,7,19,12,1410,MATMO,4,11.5,130.5,980,60,9,60,60,3,180,100,0,2014-07-19 12:00:00,1405771200
273,273,290,2014,7,19,18,1410,MATMO,4,12.0,130.0,980,60,9,60,60,3,180,100,0,2014-07-19 18:00:00,1405792800
274,274,291,2014,7,20,0,1410,MATMO,4,12.9,129.6,980,60,9,60,60,4,200,120,0,2014-07-20 00:00:00,1405814400
275,275,292,2014,7,20,6,1410,MATMO,4,13.6,128.9,980,60,9,60,60,4,200,120,0,2014-07-20 06:00:00,1405836000
276,276,293,2014,7,20,12,1410,MATMO,4,14.2,128.2,980,60,9,60,60,4,240,150,0,2014-07-20 12:00:00,1405857600
277,277,294,2014,7,20,18,1410,MATMO,5,14.9,127.7,975,65,9,60,60,4,240,150,0,2014-07-20 18:00:00,1405879200
278,278,295,2014,7,21,0,1410,MATMO,5,16.2,127.3,965,70,9,70,70,4,240,150,0,2014-07-21 00:00:00,1405900800
279,279,296,2014,7,21,6,1410,MATMO,5,17.7,126.3,965,70,9,70,70,4,240,150,0,2014-07-21 06:00:00,1405922400
280,280,297,2014,7,21,12,1410,MATMO,5,18.3,125.3,965,70,9,70,70,4,240,180,0,2014-07-21 12:00:00,1405944000
281,281,298,2014,7,21,18,1410,MATMO,5,19.2,124.3,965,70,9,70,70,4,240,180,0,2014-07-21 18:00:00,1405965600
282,282,299,2014,7,22,0,1410,MATMO,5,20.4,123.7,965,70,9,70,70,3,240,180,0,2014-07-22 00:00:00,1405987200
283,283,300,2014,7,22,6,1410,MATMO,5,21.8,122.7,965,70,9,70,70,2,240,200,0,2014-07-22 06:00:00,1406008800
284,284,301,2014,7,22,12,1410,MATMO,5,22.4,122.0,965,70,9,70,70,2,240,200,0,2014-07-22 12:00:00,1406030400
285,285,302,2014,7,22,18,1410,MATMO,4,23.6,120.9,975,60,9,30,30,2,240,180,0,2014-07-22 18:00:00,1406052000
286,286,303,2014,7,23,0,1410,MATMO,4,24.5,120.2,985,50,0,0,0,2,240,180,0,2014-07-23 00:00:00,1406073600
287,287,304,2014,7,23,6,1410,MATMO,4,25.1,119.6,985,50,0,0,0,2,240,180,0,2014-07-23 06:00:00,1406095200
288,288,305,2014,7,23,12,1410,MATMO,3,25.5,118.7,985,45,0,0,0,2,250,180,0,2014-07-23 12:00:00,1406116800
289,289,306,2014,7,23,18,1410,MATMO,3,26.6,118.2,990,40,0,0,0,2,270,180,0,2014-07-23 18:00:00,1406138400
290,290,307,2014,7,24,0,1410,MATMO,3,27.9,117.7,992,35,0,0,0,2,270,180,0,2014-07-24 00:00:00,1406160000
291,291,308,2014,7,24,6,1410,MATMO,3,29.4,117.9,992,35,0,0,0,2,270,180,0,2014-07-24 06:00:00,1406181600
292,292,309,2014,7,24,12,1410,MATMO,3,30.8,118.3,992,35,0,0,0,2,270,150,0,2014-07-24 12:00:00,1406203200
293,293,310,2014,7,24,18,1410,MATMO,3,32.1,118.8,992,35,0,0,0,2,270,150,0,2014-07-24 18:00:00,1406224800
294,294,311,2014,7,25,0,1410,MATMO,3,33.4,119.7,992,35,0,0,0,2,300,150,0,2014-07-25 00:00:00,1406246400
295,295,312,2014,7,25,6,1410,MATMO,6,36.0,122.0,994,0,0,0,0,0,0,0,0,2014-07-25 06:00:00,1406268000
296,296,313,2014,7,25,12,1410,MATMO,6,37.3,123.2,994,0,0,0,0,0,0,0,0,2014-07-25 12:00:00,1406289600
297,297,314,2014,7,25,18,1410,MATMO,6,38.3,124.2,996,0,0,0,0,0,0,0,0,2014-07-25 18:00:00,1406311200
298,298,315,2014,7,26,0,1410,MATMO,6,39.6,125.8,1000,0,0,0,0,0,0,0,0,2014-07-26 00:00:00,1406332800
299,299,316,2014,7,27,18,1411,HALONG,2,11.3,151.8,1006,0,0,0,0,0,0,0,0,2014-07-27 18:00:00,1406484000
300,300,317,2014,7,28,0,1411,HALONG,2,11.4,151.0,1008,0,0,0,0,0,0,0,0,2014-07-28 00:00:00,1406505600
301,301,318,2014,7,28,6,1411,HALONG,2,11.5,150.3,1006,0,0,0,0,0,0,0,0,2014-07-28 06:00:00,1406527200
302,302,319,2014,7,28,12,1411,HALONG,2,11.7,149.6,1008,0,0,0,0,0,0,0,0,2014-07-28 12:00:00,1406548800
303,303,320,2014,7,28,18,1411,HALONG,2,12.0,148.9,1008,0,0,0,0,0,0,0,0,2014-07-28 18:00:00,1406570400
304,304,321,2014,7,29,0,1411,HALONG,3,12.4,148.3,1002,35,0,0,0,9,150,150,0,2014-07-29 00:00:00,1406592000
305,305,322,2014,7,29,6,1411,HALONG,3,12.8,147.9,998,35,0,0,0,9,150,150,0,2014-07-29 06:00:00,1406613600
306,306,323,2014,7,29,12,1411,HALONG,3,13.0,147.5,992,45,0,0,0,9,150,150,0,2014-07-29 12:00:00,1406635200
307,307,324,2014,7,29,18,1411,HALONG,3,13.6,146.5,992,45,0,0,0,9,150,150,0,2014-07-29 18:00:00,1406656800
308,308,325,2014,7,30,0,1411,HALONG,3,13.7,145.7,992,45,0,0,0,9,150,150,0,2014-07-30 00:00:00,1406678400
309,309,326,2014,7,30,6,1411,HALONG,3,14.2,144.5,992,45,0,0,0,9,150,150,0,2014-07-30 06:00:00,1406700000
310,310,327,2014,7,30,12,1411,HALONG,3,14.4,143.6,992,45,0,0,0,9,150,150,0,2014-07-30 12:00:00,1406721600
311,311,328,2014,7,30,18,1411,HALONG,3,14.6,142.9,992,45,0,0,0,9,150,150,0,2014-07-30 18:00:00,1406743200
312,312,329,2014,7,31,0,1411,HALONG,3,14.9,142.0,990,45,0,0,0,9,150,150,0,2014-07-31 00:00:00,1406764800
313,313,330,2014,7,31,6,1411,HALONG,3,15.0,141.3,990,45,0,0,0,9,150,150,0,2014-07-31 06:00:00,1406786400
314,314,331,2014,7,31,12,1411,HALONG,3,14.6,140.6,990,45,0,0,0,9,180,180,0,2014-07-31 12:00:00,1406808000
315,315,332,2014,7,31,18,1411,HALONG,4,14.3,139.8,985,50,0,0,0,9,180,180,0,2014-07-31 18:00:00,1406829600
316,316,333,2014,8,1,0,1411,HALONG,4,14.1,139.2,975,55,9,40,40,9,180,180,0,2014-08-01 00:00:00,1406851200
317,317,334,2014,8,1,6,1411,HALONG,4,14.7,138.4,975,55,9,50,50,9,180,180,0,2014-08-01 06:00:00,1406872800
318,318,335,2014,8,1,12,1411,HALONG,4,14.7,137.7,970,60,9,70,70,9,180,180,0,2014-08-01 12:00:00,1406894400
319,319,336,2014,8,1,18,1411,HALONG,5,14.8,137.0,960,75,9,70,70,9,180,180,0,2014-08-01 18:00:00,1406916000
320,320,337,2014,8,2,0,1411,HALONG,5,14.9,136.5,945,80,9,80,80,9,180,180,0,2014-08-02 00:00:00,1406937600
321,321,338,2014,8,2,6,1411,HALONG,5,14.9,135.7,930,95,9,90,90,9,180,180,0,2014-08-02 06:00:00,1406959200
322,322,339,2014,8,2,12,1411,HALONG,5,14.9,135.1,920,105,9,90,90,9,180,180,0,2014-08-02 12:00:00,1406980800
323,323,340,2014,8,2,18,1411,HALONG,5,15.1,134.6,920,105,9,100,100,9,180,180,0,2014-08-02 18:00:00,1407002400
324,324,341,2014,8,3,0,1411,HALONG,5,15.2,133.9,920,105,9,100,100,9,200,200,0,2014-08-03 00:00:00,1407024000
325,325,342,2014,8,3,6,1411,HALONG,5,15.6,133.1,920,105,9,100,100,9,200,200,0,2014-08-03 06:00:00,1407045600
326,326,343,2014,8,3,12,1411,HALONG,5,15.7,132.3,925,100,9,90,90,4,240,200,0,2014-08-03 12:00:00,1407067200
327,327,344,2014,8,3,18,1411,HALONG,5,16.2,131.4,930,95,9,90,90,4,240,200,0,2014-08-03 18:00:00,1407088800
328,328,345,2014,8,4,0,1411,HALONG,5,16.5,130.7,930,95,9,100,100,4,270,200,0,2014-08-04 00:00:00,1407110400
329,329,346,2014,8,4,6,1411,HALONG,5,16.9,130.4,935,90,9,100,100,4,270,200,0,2014-08-04 06:00:00,1407132000
330,330,347,2014,8,4,12,1411,HALONG,5,17.4,129.9,940,85,9,90,90,4,270,200,0,2014-08-04 12:00:00,1407153600
331,331,348,2014,8,4,18,1411,HALONG,5,18.1,129.8,950,80,9,90,90,3,270,200,0,2014-08-04 18:00:00,1407175200
332,332,349,2014,8,5,0,1411,HALONG,5,19.1,129.8,955,75,9,80,80,3,270,200,0,2014-08-05 00:00:00,1407196800
333,333,350,2014,8,5,6,1411,HALONG,5,20.0,129.7,955,75,9,80,80,3,270,200,0,2014-08-05 06:00:00,1407218400
334,334,351,2014,8,5,12,1411,HALONG,5,20.8,130.0,950,75,9,80,80,2,270,200,0,2014-08-05 12:00:00,1407240000
335,335,352,2014,8,5,18,1411,HALONG,5,21.7,130.1,950,75,9,80,80,2,270,200,0,2014-08-05 18:00:00,1407261600
336,336,353,2014,8,6,0,1411,HALONG,5,22.4,130.3,945,80,9,90,90,2,270,200,0,2014-08-06 00:00:00,1407283200
337,337,354,2014,8,6,6,1411,HALONG,5,23.1,130.7,945,80,9,90,90,2,270,200,0,2014-08-06 06:00:00,1407304800
338,338,355,2014,8,6,12,1411,HALONG,5,23.6,131.1,940,85,9,90,90,2,270,200,0,2014-08-06 12:00:00,1407326400
339,339,357,2014,8,6,18,1411,HALONG,5,24.2,131.4,940,85,9,100,100,2,300,200,0,2014-08-06 18:00:00,1407348000
340,340,359,2014,8,7,0,1411,HALONG,5,24.8,131.7,945,80,9,100,100,2,300,200,0,2014-08-07 00:00:00,1407369600
341,341,361,2014,8,7,6,1411,HALONG,5,25.6,131.6,945,80,9,100,100,2,300,200,0,2014-08-07 06:00:00,1407391200
342,342,363,2014,8,7,12,1411,HALONG,5,26.1,131.7,945,80,9,100,100,2,270,210,0,2014-08-07 12:00:00,1407412800
343,343,365,2014,8,7,18,1411,HALONG,5,26.7,131.5,945,80,9,100,100,2,270,210,0,2014-08-07 18:00:00,1407434400
344,344,367,2014,8,8,0,1411,HALONG,5,27.2,131.6,950,75,9,100,100,2,270,210,0,2014-08-08 00:00:00,1407456000
345,345,369,2014,8,8,6,1411,HALONG,5,28.2,131.6,950,75,9,100,100,2,270,210,0,2014-08-08 06:00:00,1407477600
346,346,371,2014,8,8,12,1411,HALONG,5,28.7,131.7,955,75,9,90,90,2,270,210,0,2014-08-08 12:00:00,1407499200
347,347,373,2014,8,8,18,1411,HALONG,5,29.5,132.0,955,75,9,90,90,2,270,210,0,2014-08-08 18:00:00,1407520800
348,348,375,2014,8,9,0,1411,HALONG,5,30.4,132.3,955,75,9,90,90,2,270,210,0,2014-08-09 00:00:00,1407542400
349,349,377,2014,8,9,6,1411,HALONG,5,31.3,132.5,960,70,9,80,80,2,270,210,0,2014-08-09 06:00:00,1407564000
350,350,379,2014,8,9,12,1411,HALONG,5,32.2,133.1,960,70,9,80,80,3,270,210,0,2014-08-09 12:00:00,1407585600
351,351,381,2014,8,9,18,1411,HALONG,5,33.0,133.4,960,70,9,80,80,3,270,210,0,2014-08-09 18:00:00,1407607200
352,352,383,2014,8,10,0,1411,HALONG,5,34.2,134.3,970,65,9,70,70,3,270,210,0,2014-08-10 00:00:00,1407628800
353,353,386,2014,8,10,6,1411,HALONG,4,36.4,135.5,975,60,9,40,40,3,270,210,0,2014-08-10 06:00:00,1407650400
354,354,388,2014,8,10,12,1411,HALONG,4,38.9,136.8,975,55,9,60,60,3,300,210,0,2014-08-10 12:00:00,1407672000
355,355,389,2014,8,10,18,1411,HALONG,4,41.0,137.2,975,55,9,60,60,4,375,210,0,2014-08-10 18:00:00,1407693600
356,356,390,2014,8,11,0,1411,HALONG,6,43.0,137.0,972,0,0,0,0,0,0,0,0,2014-08-11 00:00:00,1407715200
357,357,391,2014,8,11,6,1411,HALONG,6,43.5,137.0,976,0,0,0,0,0,0,0,0,2014-08-11 06:00:00,1407736800
358,358,392,2014,8,11,12,1411,HALONG,6,44.3,137.3,982,0,0,0,0,0,0,0,0,2014-08-11 12:00:00,1407758400
359,359,393,2014,8,11,18,1411,HALONG,6,45.0,137.0,986,0,0,0,0,0,0,0,0,2014-08-11 18:00:00,1407780000
360,360,394,2014,8,12,0,1411,HALONG,6,45.3,137.7,990,0,0,0,0,0,0,0,0,2014-08-12 00:00:00,1407801600
361,361,395,2014,8,12,6,1411,HALONG,6,46.1,138.6,994,0,0,0,0,0,0,0,0,2014-08-12 06:00:00,1407823200
362,362,396,2014,8,12,12,1411,HALONG,6,46.5,139.5,998,0,0,0,0,0,0,0,0,2014-08-12 12:00:00,1407844800
363,363,397,2014,8,12,18,1411,HALONG,6,46.8,140.6,998,0,0,0,0,0,0,0,0,2014-08-12 18:00:00,1407866400
364,364,398,2014,8,13,0,1411,HALONG,6,47.6,142.7,998,0,0,0,0,0,0,0,0,2014-08-13 00:00:00,1407888000
365,365,399,2014,8,13,6,1411,HALONG,6,48.3,144.3,1000,0,0,0,0,0,0,0,0,2014-08-13 06:00:00,1407909600
366,366,400,2014,8,13,12,1411,HALONG,6,48.4,145.1,1004,0,0,0,0,0,0,0,0,2014-08-13 12:00:00,1407931200
